soil_type,slope_angle,elevation,vegetation_index,distance_to_mining_area,distance_to_construction_area,historical_landslide_zone,rainfall_intensity_mm,rainfall_last_3_days,rainfall_last_7_days,rainfall_last_15_days,humidity,temperature,soil_moisture,seismic_activity,vibration_level,risk_level,risk_score
loam,6.661977880112603,498.48139798514615,0.6227519602818844,7.992730436711926,7.041800709352982,0,17.76916939471413,49.71110321670708,233.85029526146704,261.79900058460737,86.75699213235677,18.964547777540382,0.7084727700733311,0.9155939872602191,1.2120656118550006,Low,0.340857776089191
loam,17.042083649404077,1079.1000145500625,0.24457931403674787,39.31169340931382,7.497644518023542,1,213.4781043368168,246.30090694545,297.7319588428526,351.5904677652184,73.62430130476612,26.008600632625935,0.5179768491506591,0.8125814420603459,1.2426371518142643,Critical,0.5833691587541141
loam,22.870625483540163,638.6722203924772,0.6472065700816703,13.58509363831791,10.070266582165655,0,18.717378386347924,114.23056273306602,117.83786910935267,158.81941094805046,77.47653647106891,16.842204045916542,0.8151434213357724,0.163190302121568,2.0929121236838317,High,0.43485011230894083
silt,20.9935012553842,150.421215605158,0.27205660467814174,31.312383310922097,5.779891855548934,0,3.599217845137033,72.9490686328616,134.1165563536723,152.81011035636652,63.22506398882301,26.78455016394346,0.6445093709977692,0.9460992402490257,2.3155601574948323,Low,0.3593219493853904
clay,30.532174914525896,125.4104181569566,0.8350276992253277,0.9282420297646231,8.415261101277625,0,14.428301654670651,94.24055380249173,104.57728606457309,121.11863725252991,95.46413080147111,17.68049620337225,0.487864587814662,0.3833903204784109,0.2692794278316241,Medium,0.3975809145506473
loam,62.87681718318545,714.1475915247653,0.941646032590556,13.308156699136399,13.970994104457322,1,21.31331910451608,151.82492827842572,167.62461223480219,360.4308381602109,57.23815086398385,22.239313660524587,0.4759012622319474,0.39368425131887896,3.185689096627211,High,0.48974800616156183
rocky,10.549977629867218,372.4821840215917,0.6133129368051354,43.17599022289514,1.4202132452391174,0,36.81839645769244,54.02324552095771,101.37088953050427,239.75550231671485,86.21489906198904,12.739585599370546,0.4090766427003752,0.5453627194193422,1.7871190881159134,Low,0.23376126512623932
clay,50.85941237878176,727.8431224090191,0.6029468568289041,40.309083570809186,10.118860874162587,1,19.40753604350461,122.93878211314924,198.39446510933266,235.8457508458822,92.64760300149786,22.005533013860273,0.5867176386868778,0.007915429420489797,0.14385296189738156,High,0.4927866501639101
laterite,8.922032635107396,667.618896638208,0.7945870328388819,22.537382476759245,5.788906812884667,0,47.90537792423926,228.93221046236232,337.0662709756014,412.7678621205273,78.89756547618877,29.97559964247479,0.7222220397526121,0.020537023943828735,1.469098360102711,Medium,0.3990496835621289
laterite,70.0,1437.6821856975523,0.6537961438354962,21.75232007870929,17.11145004930563,0,20.116479884496954,32.34738204490073,123.71615777957885,156.977104476987,79.93208088020926,8.272575623899737,0.48946021129437484,0.1292993369967136,0.13545659767145365,Medium,0.3642309361455962
clay,28.71812596356807,1770.2439084733587,0.8878987267152725,8.200241237344123,12.698303801151138,0,34.07311205540864,57.19054229956249,96.12808351665228,159.15785464428365,55.78148327602,24.680985931491843,0.4152477633776222,0.4515014179066421,0.7799703253703907,Medium,0.3902899548772952
loam,35.00723109957395,762.3618411459057,0.775993949961842,21.009039231992407,2.094328775973152,1,35.535614443978794,71.57122528094433,124.96539642187294,178.83636446540208,78.64703005508429,14.63071861616843,0.34599689336687023,0.5411696717301222,1.6203271749170063,High,0.44523160430410436
loam,21.12122761583881,297.339991879274,0.6931952934017512,26.696820650070794,5.790893155455139,1,3.564375232482457,174.51172620698046,220.65010998679008,570.3479931613992,80.36270081011818,9.351440984991587,0.7537525684863842,0.0935559208948935,3.4994468866315755,High,0.44899537567939174
silt,35.241928936980415,872.3552997466809,0.971841200730961,4.723152496455244,0.8139846354059138,0,256.058161574575,313.3680479634194,395.1233258868127,507.6710950403352,67.79381049122847,20.92791507256193,0.4052613357183305,0.03581461278140803,3.3127055676652097,Critical,0.6364384664820667
sandy_loam,47.22298847598376,698.008946925535,0.8477947651120399,12.803687510213003,1.7470813587363063,1,33.16077850149491,108.14476586005324,162.1171765578482,207.26790334386143,86.33949775514563,18.684212658843023,0.6040252956663642,0.03254808870864047,1.6047314967283286,Medium,0.41880976361124306
silt,32.804194449538784,562.7279924558012,0.8971838706620617,0.5,7.830627963959388,1,15.473789391500215,31.271810824192627,74.42405021228039,149.4216202526618,81.40751317088642,23.90247080914307,0.31486642121269065,0.7463548257521517,1.1003074307101501,Medium,0.3845785283472084
silt,12.55829549174313,566.6622634782315,0.7868843653677395,0.5,0.6628520216083887,0,37.739854816828654,72.2161169352973,172.1973590582974,195.92586112363847,60.82775850262656,20.5163982925953,0.8849924489467432,0.12966996858724322,0.7139746703090306,Medium,0.371879450605244
clay,4.573698021484825,954.6877327761132,0.3495628627710958,9.435474210675517,0.5,0,6.901675977852195,23.88570032796686,102.03928835687245,138.4147918191479,78.16778183774343,10.867082715438185,0.7417706780582011,0.07117533624048829,2.108279668477834,Low,0.32944420470292424
rocky,65.18418765980819,473.959707740564,0.8233695900492508,12.171106290222609,18.656381512432443,1,20.137461205365515,104.9134417878662,142.2513871224602,242.25832084123135,71.77956401416591,24.929196402332988,0.36985222423771563,0.4086222484778309,1.1514684255125331,High,0.4613968354062357
silt,22.337437422736954,1286.1492521911416,0.619321692200224,28.12282998723041,1.2754771768103574,0,32.78578154938804,165.86022552936504,221.72812518009655,296.6588873276312,75.06513295587206,16.245925632859887,0.7722596678803934,0.46472888846113525,1.1994083370938928,Medium,0.3809151317844504
sandy_loam,29.935344484785308,981.5926316844844,0.2419742910596808,38.022040959531914,9.23411149055273,0,38.63589162797878,140.21854354559807,153.08043265058765,245.98504028786374,73.5221878485249,17.42845008336674,0.6136987060903487,0.17928931020218924,0.32984785862370225,Medium,0.3947572506658639
rocky,38.66281062396472,2610.5591658354897,0.7524977567081179,8.570888077318143,6.421722406011391,0,79.32190219535111,125.59222180400613,223.9087904154125,274.4776374894939,90.50507397817059,21.987074067196463,0.6980231069397732,0.19832418365571194,0.8373956203956654,High,0.46783714423851164
silt,13.87141577268275,318.2181788400629,0.624433964323202,19.58519806878311,20.599611411357486,1,32.32199792059959,103.12914738095517,179.48446764430085,209.84650206098797,74.8260901808633,24.00259053842111,0.9518380042335969,1.0776643301837623,2.5519168776816468,Medium,0.41479391722078524
clay,4.130021832910924,1071.3470798117944,0.20992108233731255,15.875104028511998,9.610989305729895,0,13.415937740875862,24.884334856652092,147.68580534785522,209.0397511828885,75.80734956414152,28.748201969469232,0.23542642846220752,0.1127062062059431,2.1507325401627897,Low,0.3226493680175088
loam,23.42298817324394,565.3405935585829,0.4917952147732801,20.23159846693601,2.3686395904765116,0,62.1406365118573,78.71240263068074,108.08650292086847,228.67519293653748,76.39932860867792,22.508464102946608,0.5759976368800493,0.3604544690625739,2.1355836146957508,High,0.4273284816664378
sandy_loam,20.311283077182143,738.1474373480727,0.7476327831072287,2.4592925672005754,5.411380518979342,1,67.27682362854546,68.07448116724717,241.88056012577636,368.698913496552,95.40772362879972,14.184475445768049,0.8917342441628182,0.2791217130760586,3.054896618167181,High,0.4421846684393873
clay,11.955836462348124,745.8520676328807,0.6213001529694817,2.1873176401819916,3.6704486226552535,0,38.13235402584508,189.30504974766114,276.59875902160036,340.12503260979946,79.59892655826813,27.89403559365615,0.12730744188539125,1.1454202659810662,0.6406254213387976,Low,0.34483965025843594
laterite,39.046092925967926,614.4952498012415,0.7071410584482766,14.769395661966763,8.423773049213155,1,43.262094938127994,87.778665007299,105.83197635914995,214.66739515553456,86.25360911376465,13.837463277960072,0.31971575853533823,0.48255591535171055,1.676347371737978,High,0.4452070032388493
clay,26.799394959820688,1284.6401518006123,0.45241265806059006,0.5809138532561525,43.553155040758654,0,10.36605018453014,74.59221899701863,178.78648262601916,284.8255680059779,79.0454728201391,32.15903568589241,0.22991291338244205,0.31785658071426115,0.5373807441195532,Low,0.35696384832532496
silt,48.11103364132605,421.7315193502568,0.9726211821288326,5.566416454614711,5.207875595058537,1,88.9867598019858,149.8386188232842,322.23933829416205,390.7703824126343,77.1843473578207,13.845857577959212,0.6042953910970652,0.19430540599951754,1.334632442204491,Critical,0.6095960232825226
sandy_loam,39.36865510301922,939.9727801422787,0.512921791453444,19.6720030843264,0.624004259765968,0,7.736982129811492,67.67875138375568,192.7790535078845,283.9320567238349,86.81029641934023,13.591797970506065,0.32730783514424266,0.030237998012971303,1.9306036107661977,Medium,0.3781713198763464
clay,41.95661622108858,979.3951817320799,0.40319970112294934,43.4502580266217,7.403107788275696,0,6.73564123095442,19.106337866142525,49.94349444513381,365.99289627843655,66.6553041389428,30.737879372031934,0.48741365001346343,0.656928622989715,1.1805129940410923,High,0.43229875342732765
laterite,18.937380256741353,1379.2187880208778,0.4398162428328889,2.6628275893526485,10.465697876061721,0,21.42019471723061,25.57299694215962,55.42517569614171,130.7839546210812,86.28195237166531,13.420365353627567,0.4702824586328343,0.10514397927870793,3.0905919493539296,Low,0.32636362243702555
rocky,7.442147757357338,1227.738443381267,0.42816370991838404,4.994978381298545,2.7588012432451214,0,57.11303461162768,203.59155174950465,370.17804823670235,579.6284299913932,91.41476652365739,9.956148259456473,0.28015792825431457,0.14462212533160912,1.899098126178175,Low,0.32794748855062306
sandy_loam,19.17348845403831,1236.0136721480799,0.533840232552371,0.8366915773769077,8.303633085397232,0,25.098310348954854,80.02938671210791,121.91319677182513,268.56147088224225,58.02127583606365,18.34725831088425,0.4245811421040717,0.5652066285795118,0.03183011979469749,Low,0.30191211842391913
clay,49.039017346437674,403.6230789874872,0.5483821876274846,1.5184528413171965,4.338290586810057,0,28.50146746387788,85.0351057059454,138.250493435449,215.64960674303927,77.80146477998026,13.520725076432399,0.1924584019182881,0.1535696741069995,0.6871728718398649,High,0.45162541106998133
clay,12.47607055704393,1828.6577468491448,0.44965947595122935,57.70613034184961,2.106519989425582,0,2.9488986195166866,114.96506602440391,223.10931321654823,243.750482565081,89.72615088314612,15.522206508582501,0.7305581701414413,0.09705627283104679,2.5896496146282177,Low,0.3356403232912693
loam,62.90172949708696,802.5539871216406,0.5144907435834634,11.987528542514385,1.1984191197835667,1,17.686365256130053,148.25916072444826,192.40881098858006,228.41215453416942,74.14381871912246,19.680168687881817,0.7703733952260339,0.31599956690872083,0.5845014235676718,Critical,0.5639203335462167
loam,7.8328974502869215,349.1799474478724,0.39124920990812667,13.094735529415718,2.04189729523741,1,18.563567157517454,111.43577523393738,327.66315670345085,381.94798026587563,88.8674249929668,11.632873976028096,0.748691636277378,0.0007557979292001942,3.547543247984491,Medium,0.4053116907512825
sandy_loam,14.336503629986908,336.59852647473264,0.16212991717565664,4.109897257378367,16.084044238392664,0,29.76144655447378,95.42517701237868,99.49372320600631,256.89070034003566,51.92726627327821,22.66613355148338,0.2027320612400386,1.6348185227061487,0.5472816425164767,Low,0.2842559668980845
laterite,60.5503322768113,1400.8372755483108,0.1263318407652402,2.0392121109683523,20.626172652453747,0,16.544588462768132,43.06764597954181,108.18724539370119,260.35450793255944,66.27288932611901,27.092124228608412,0.8783298518269154,0.18349475349714287,0.9243467797774229,Critical,0.5011827585293417
sandy_loam,47.055149691279446,426.85996332386134,0.797410152875112,16.214959662097538,14.265357624272632,0,70.61743832305294,135.15878083066428,161.06835507298334,202.42158444713584,88.63218896968482,25.33467083567131,0.7290321734507954,0.03842365954145259,3.950748659139908,Critical,0.5313110902722076
rocky,25.795052074492585,1127.7750873009402,0.41270842319124057,10.696621091360182,26.338983823812605,1,34.76805714385852,130.52675477965275,210.56114539454185,287.74150033582515,87.2707657491109,29.398742611621113,0.21273554295257444,0.13828742012589493,0.12130142013823073,Medium,0.3743905171310381
silt,21.228756144973303,1065.2060216181487,0.29645759052447523,19.674914457298176,2.106627952747367,1,13.267329518320143,115.7776723720851,250.0742388126319,411.1143473767057,87.12627774958482,22.888044125131472,0.12960188772521333,0.45705621323034695,1.0528665122049707,Medium,0.3809104348694128
sandy_loam,27.82566914270244,630.2814709441808,0.8086278639308088,1.2210507482957447,8.057534821256812,0,10.586702647347085,64.05921890492482,91.86970660827524,148.46535724942808,74.467990150381,20.5990237855979,0.5233084641416764,0.31336798925612186,0.05146202959753707,Low,0.3062432220901272
rocky,15.768834798162139,1895.6192635472678,0.7748066602487788,19.103979483554912,21.05199510097147,0,39.95235777821705,84.33279105048777,93.22761937864767,244.76305504269027,69.48429357873594,9.429724206248892,0.4996944289252168,0.17031846582913127,1.804939283437492,Low,0.2918825628201164
sandy_loam,23.01334785093009,1653.8978451369542,0.8559493090378769,2.2131122081863124,0.5,0,63.70814566694543,154.14326522769773,230.8939297907745,355.69792925526656,64.8761918603916,27.813394479007705,0.531838687757796,0.2803164830866312,2.5885284687017407,Medium,0.38219861821392587
rocky,68.70592293439914,849.0889570800208,0.5592286516262742,14.834677550951483,0.6002009186110503,1,25.554071976431814,150.20655464292054,190.34910961323885,297.19580359872896,81.35347443998388,22.889115258731497,0.21976311121339248,0.2809037114077798,3.1200878417939117,Medium,0.4208707790702056
loam,24.499303725289057,1220.9898378147188,0.636167521967187,3.13323601539201,0.5337866695226166,0,32.77659053349267,94.01240597212413,104.79440783603683,338.1351018910048,64.20364273758206,26.89862744567388,0.8132479685271661,0.06784592518123912,0.6913252376803496,Medium,0.41006489569252247
clay,20.256275658314983,921.3430037322612,0.5206770984295136,6.940317859260286,4.499646359229741,0,29.980413838328957,121.98476989790461,160.2770257880494,227.77045329019654,45.17209450396186,9.732391787364165,0.7736366800797804,1.5200127170697804,0.9784499962742896,High,0.4570780545820044
rocky,21.232169952826588,702.6719455765253,0.5201769521639822,24.113780788699515,6.913016732474406,0,22.037584132006405,94.32825167474246,226.18784905206516,343.89398398167003,81.57385580103562,22.387949584241653,0.405915985453417,0.031154309176488138,2.6306807695499783,Medium,0.3754925672945868
sandy_loam,8.962378126702609,1599.7556552306764,0.6800778746692854,7.466329213676225,24.183796126175405,0,262.85718792494276,340.88653646254295,443.82123958090864,561.6800454080253,90.14212969862557,24.048307758718632,0.5927052073596696,0.5614708053107799,1.2814347911911426,Critical,0.5510098640071643
rocky,69.79787023582176,1002.8276178718648,0.7152662400325519,7.251603710727729,2.8601090294638283,0,32.90709405475204,126.42741494439514,156.51694308642672,249.21883646128424,86.12399297140854,31.276139521671535,0.3077090887384707,0.6388482816507872,0.3257427142906451,High,0.48538667238244754
laterite,55.57482244148825,1530.4540751409693,0.5716737716105985,4.311681716870596,11.742023878079177,1,20.752821433945105,93.1139941840594,173.86203036951548,264.88871797559773,71.35291413984096,18.610311100553037,0.6465433615761655,1.269689823515884,10.0,Critical,0.5590201201780035
clay,15.819940776377518,2061.028126770905,0.6782168091400103,2.2489508521286132,7.017885372363523,0,245.705642571873,272.4638523393305,459.94071390444316,538.2393618920526,57.051579442645114,21.886407646567605,0.6004599710938601,0.6955552085811874,0.7899775695836483,Critical,0.6372190198578244
sandy_loam,7.664979635883519,1976.8666484309147,0.8346715902663486,6.4331329129671015,0.6066250926789798,1,18.374084525910376,124.60218349624058,209.03741286860455,460.0623342694288,100.0,24.99790119425681,0.97137708952836,0.42370268411139395,1.4194359147992852,Low,0.34002480084028147
loam,29.643424852012906,555.1890451439117,0.8459198755078311,14.61962274442181,2.76872667141475,0,35.990256734808945,41.701807641001224,51.792534469041044,115.67671705307436,75.30155561417666,21.068957625708638,0.941193750691191,0.07387791185483675,4.487232350324737,Medium,0.39245321561293806
silt,71.615383452255,1423.9695704256922,0.8474439599832337,1.7902639436367516,14.590633327154737,0,33.194897845373475,109.50038203269723,221.28220345198275,237.66407706972987,70.09012147509158,17.468639464031245,0.2769182722724051,0.050508142985742646,0.7770629511995066,Critical,0.5035355950313584
silt,13.938928314212804,1048.5768580176368,0.3832311602087142,11.74184281118917,0.5936039592194825,0,22.25852013056761,54.83447164375479,138.00516330084952,239.03035457594706,84.86803046521639,17.88413675901073,0.9228080960736084,0.12653123492539192,0.852476354722643,Medium,0.421423201594361
loam,23.720915240234437,1644.0739082049759,0.44791614441272704,6.578809945070358,2.0785383047246233,0,44.83994990121423,93.08673105629641,141.67043444005418,193.28007950102145,70.50358662067973,14.792055250768538,0.173195090789597,1.0084293472934587,0.21931621816456057,Low,0.30828087697542217
sandy_loam,46.47526980290699,1272.4722343233993,0.6502604720944605,2.166515845336973,12.778073310519291,0,26.95338811667836,162.0709065777067,257.3331459343608,286.2946890138668,82.19263164991995,31.295413756686255,0.751990672570067,0.3393112658403649,1.217740520053485,High,0.48135724768135496
silt,61.01148565839421,451.31232469575326,0.6144322530250804,26.243957322519933,35.973413197902325,0,300.4806806259911,355.35546917779806,534.789608912109,591.739110385232,81.5029029862875,19.210453851447557,0.5059073191489879,0.08746703208321799,1.0640474621396891,Critical,0.7072727084014572
clay,7.764871180153154,1437.8518421185474,0.619908131589132,9.423294977350473,9.943290170270528,0,15.40625784629611,88.34198132449461,109.57166951981739,154.05575957294104,64.29049362078686,19.819655728564385,0.6495107984991899,0.17729051546419303,0.18034121150784113,Low,0.3080748824980271
rocky,10.892299669118312,1629.297023328543,0.4451363750047608,3.8887036936771335,8.443249204028938,0,12.519506206918194,75.93584254322238,123.03227002462421,156.5672495479516,89.9495374180782,28.052906048463708,0.638691470785196,0.3566138722148053,0.649590658492838,Low,0.25792909161778466
silt,43.16944671969087,305.96956448935236,0.26593628599256286,8.33516587235803,0.5,0,212.81833589646112,304.550131049069,472.6721881033492,559.2165856309225,89.49542495361874,21.75523230229688,0.21833173249832225,0.03053809522541957,1.3779826635286305,Critical,0.6736240787555858
laterite,52.88569492457435,925.6543726860942,0.7207090567963883,24.754073605675707,1.5878922921019278,1,11.894377816406006,30.008887864676087,147.40264202020595,157.16318519010963,77.99301972917688,17.343175823587284,0.9148030381816807,0.4065177557037228,0.061416363592836906,High,0.43846173938024696
loam,42.738005947708935,279.7621875972267,0.7575749992306559,3.4674506610359583,0.6539112509674122,0,31.02705599316602,41.02871031786536,91.61696947058115,188.3317496397858,92.07888425373137,25.68304200374314,0.7120917749475614,0.8344958225359214,2.029175032964104,High,0.4304024491035633
clay,16.052606398964915,831.1144254829392,0.4335310000206064,1.3223981378781267,14.334544700348658,0,36.10329521046693,60.15086759929528,109.44198833852032,238.2282632179597,64.80749238741802,17.3889882694086,0.6911221965819099,0.44235953701648917,0.6773995107099003,Medium,0.38960354491078986
sandy_loam,49.18934410316974,1044.453922546418,0.817575039556469,2.116839011121741,7.290575985239734,0,6.439280446658354,54.16575732369845,89.1670204449365,151.69105677980406,73.35898685386721,19.334751125703775,0.8019728839382756,0.5039508125024947,0.7637316755581746,Medium,0.38918026072256345
clay,13.834712806185042,96.99225926984187,0.15867585013654265,8.009745713917768,28.434319503144888,0,34.00335447146627,74.31454078670544,146.91348935027025,202.04543312199732,67.27062194290455,29.03879041951278,0.6067752037270143,0.30241847472887423,0.8014162567249445,Medium,0.37006446455494485
laterite,30.959563527679453,718.2279343357357,0.8968676109944907,25.26644539633855,4.275966786801013,1,10.776222884812164,26.634314669333804,80.61862997861112,205.55143491865664,77.81773175212824,23.581559247779104,0.6283293128383275,0.04291984788916238,4.395105468926495,Medium,0.40237911327837056
clay,17.179033535178142,250.2802315760145,0.6938286928910906,11.481798835821522,8.717006870053972,1,31.894583085494787,53.60500520420253,170.79247271107073,214.67746497725977,74.88970391967821,17.02066414971545,0.6533420511092388,1.2158762290474687,1.9638179901625479,Medium,0.4225000181555025
silt,19.34448530376592,674.7788874895022,0.5971401914337896,27.646182683711153,5.682628706046964,0,36.216914135641886,47.06341984025006,98.14480199010676,237.5493166396252,97.09459933148094,32.91220884936512,0.5246066833561907,0.20306486029800253,2.3776541030523433,Low,0.3547568133355361
sandy_loam,14.756885522815105,1893.3490217142282,0.5355688584417307,2.7623384455869506,3.659004363938856,0,28.23709455080213,71.5292333007687,154.38842430681086,185.51764921067183,67.9714160556447,25.48177326381077,0.5515493568107166,0.27569819293738146,0.3557342704561176,Low,0.3239975614238967
loam,29.37092133491538,823.195749956492,0.6553207972682392,1.873448748287616,19.81751692026232,1,15.13133114230905,77.67461325598758,144.2171627031686,190.47362035930456,98.68112371716471,18.905385261377226,0.6930245812185521,0.08008296352900392,2.241411170423137,Medium,0.4041222435217684
clay,37.87544783727713,898.2919205868461,0.9090560520911942,18.621220971499078,23.55740366956193,0,19.66510721595884,51.935449634680054,116.6196825843288,233.5761592669622,87.39923126249303,19.00431290385023,0.6846308465406449,0.03319066765764834,0.28471229699219486,High,0.4689296150274723
silt,25.151693901747414,1342.577962997951,0.38827845397524774,2.1877894095238126,9.806558013002995,0,49.01329838751624,69.96107155885734,127.14371988333167,186.7278188256833,80.2587901915149,20.835971019160613,0.3825580316657151,0.48820686688805737,2.834660511407922,Medium,0.40698073581485233
sandy_loam,17.708176418873236,2850.62354562681,0.39041947727386056,9.027151600706384,21.850764762846836,0,40.0633211744356,78.04207773662276,166.09025571941626,211.75723468990236,55.71147279154434,17.855582529436276,0.5204370685374198,0.7381535062393731,0.0009628334171384203,Low,0.2992586933719644
loam,45.502207126702494,1128.6165933672642,0.8813512357068763,21.967833944981482,3.6384790438003476,0,10.6776792978009,36.02262620562945,97.49220133246494,229.93989425653945,71.47665744862795,15.485322424951379,0.46963535788472577,0.06675774363650748,1.4029488060412325,Medium,0.39882306243403065
laterite,42.99520447084742,469.8642256187438,0.7797252537281728,12.077397873192092,2.381844261472678,0,8.979455210679198,146.20391748867442,272.7950948187798,349.027106955375,84.86377941699679,11.670572402767242,0.570881997422855,0.7569848220351342,0.2664838416447667,High,0.46327960079882075
loam,70.0,1002.9537501301531,0.8893795179418164,10.524229320574038,4.085504443739278,0,56.782960126719885,153.79006997256255,553.7900699725626,597.8220914271838,77.43730933032924,25.305691456228963,0.6694086553678673,0.12086473546619808,1.738109501298463,Critical,0.5702282296654559
loam,19.41037781627142,1222.4081348280145,0.6565494605309151,4.776439615025823,7.676578053967801,1,19.715065712862454,69.81740552716673,105.0135371834752,222.79500977477852,91.25567720227099,24.61328344214801,0.2531149984357715,0.06714781430206482,0.7183611439336561,Low,0.3435878086980185
sandy_loam,41.0537494051245,199.145445427457,0.4912042594529955,11.772596470805794,8.150860112045088,0,46.736262255827526,62.461777109765094,232.3950696789392,278.72988192119897,65.06939701316743,18.995874276136192,0.38191063072771275,0.6984324410740199,0.9439439235286113,Medium,0.4145106889099917
clay,78.0101640532162,1038.802915105053,0.6818153889895814,17.27033642641756,4.827495178528848,1,28.463302123317437,33.81574834631134,152.62840388087238,196.2296300029419,74.55834099964237,22.733001010880653,0.2042913060807346,0.3540479881983981,3.3870702176429157,High,0.46532238300800527
laterite,36.142960456838914,1166.0828342217474,0.6869357436753483,0.5,10.759009408616524,0,159.91232344533935,204.2981745258182,329.9452440918704,427.0759132652686,72.56792877728773,28.66774645083948,0.560044837053348,0.12366631550627337,0.9348516795764392,Critical,0.5591783231506924
loam,17.116140162248424,1715.9799029621406,0.2883560356358287,10.304610024305243,24.286311440332078,0,120.69880106939024,140.29782750257323,213.22606121628513,232.24678582853113,93.83480222650432,30.625697135883716,0.456668887761282,0.4810163521817716,1.0811791194855793,Critical,0.5091100326097798
clay,7.6280715104435135,735.3224007187183,0.8953630490041089,47.39563027927088,9.391998488749948,0,25.16351665203437,57.87286237473448,78.58019754091913,243.83020544674608,77.72579220629808,29.59496940594172,0.42462880120302676,1.1056105361231432,0.2827093107310964,Low,0.29543098929277134
loam,22.12298220836816,345.717541454453,0.6496255465500475,27.664613353460606,4.035515433958344,0,30.364729419626762,77.2384778516416,231.9497968336242,313.00560919120824,97.5119444001266,31.631755284201894,0.5840304317317705,0.7198615552450885,3.533120708542449,Low,0.33156687671338336
silt,11.166972739502327,2110.9943022835855,0.24993503898380603,45.08435841290303,2.4988027515833977,1,27.369078966238767,86.59207630426386,207.1607754254217,266.99934316806616,100.0,25.39148816584942,0.7006236787207542,0.2817971017052635,1.02921598225735,Medium,0.39197894601278443
sandy_loam,15.758794380904304,551.895388594373,0.867182005455383,78.16033287765696,6.9851954696988585,1,56.67838751363866,145.31387402302832,229.88327469460282,238.52634647825838,78.54303844398177,16.532755536565624,0.33671403243239556,0.446211656234162,1.6792861445423974,Low,0.32697948788610576
silt,25.72314005039059,698.407793071101,0.817161125162934,2.1743031467843665,0.5541236403467765,0,23.732907840611965,46.17741642191258,133.43007575390527,274.4517347026813,100.0,26.910667579963786,0.44451508918290333,0.0564129367984851,3.1166273728455747,Medium,0.4097062947042093
clay,23.651038657436775,1238.4482494520767,0.41669681976195744,6.297790656201107,5.332430569664254,0,27.201804905736058,240.71804245873338,309.7009934944326,371.79914155934034,86.87644542272153,21.14023083272197,0.6598504126118321,0.0949460287548771,1.0037953358641691,High,0.47777281684298
loam,29.223984238240973,1084.810447593452,0.5661080630627568,7.824805325555134,6.218960096435076,0,284.2505490753889,435.8645433228452,487.38162219282003,512.2451606368667,71.29235891445774,21.514065583334784,0.10877812937472846,0.4312860935207838,0.320358532785705,Critical,0.5062932165957618
rocky,9.919321499560557,1227.7710530993556,0.4936828893439857,21.238595255156817,4.176746107698249,1,59.30388466950512,79.70862882469626,94.77217546514707,206.3026005010238,54.49161791811973,25.210497292945163,0.6979923187612717,0.09487218077719506,0.5258637995534586,Low,0.32196924790387554
clay,25.091648428583817,651.9350912843521,0.30299666447127593,6.663895448564071,13.55155974477394,0,50.015558181868464,110.51438202816269,223.62546552248006,437.54625869659344,72.04148957130019,10.850571523280673,0.4136495687718099,0.5526959028506376,0.3023573659645977,High,0.45364414417333326
rocky,51.857676584576524,585.1717186142929,0.4274394285853951,36.389694439184915,3.8952295401834025,1,50.19680390005732,133.8051149437808,182.1142075096712,261.72895273272127,68.248884765995,20.382976765196325,0.6116480139491579,0.6484959949111649,0.7992726827854308,Critical,0.5219556369460908
clay,21.644747388815922,946.7151676255734,0.8007634991764152,21.724407740787456,12.094846046641576,1,78.95960692066485,137.0774161483092,162.94314287612485,273.3237525530282,68.84911386025638,28.812780861356426,0.4089698913923746,0.16441247313870558,8.403329090679271,Critical,0.5054393842085517
rocky,32.02898724051664,1951.1743045765772,0.5937201516680657,77.51504642570455,8.74724311279093,0,27.257118558637924,179.25792256207686,295.4095250857154,488.80508836750823,80.91350848289726,24.663573519420748,0.18740969831687207,1.1545863784543027,2.1104737137258542,Medium,0.36197259256811387
loam,28.472241465749242,2150.7635770847323,0.8692241226552245,25.098296048994378,10.750537710213784,0,24.893033764549656,43.69321733126211,56.777968052644155,99.88303025249601,78.7172041787415,19.03254128529835,0.8447382266740153,0.09997810111790072,1.6277776946904472,Medium,0.3914570186382471
silt,38.6915261469756,733.262523929307,0.7242417094905291,17.254012406690265,0.5,1,7.472030307170598,129.20515707135047,275.91050277647474,516.0758416746467,83.5892201646059,22.201535452564805,0.49011502571210014,0.7810848335133066,1.9842158158257117,Critical,0.5017917267932978
clay,31.101994880935347,490.6706642492586,0.7045126897739064,13.62997091339563,19.5359097199367,0,54.545156538048815,98.95381443618854,131.58856239535177,223.62376711536007,80.87719656470951,26.9565068510598,0.9928628284614717,0.6213202118097297,3.429575435029802,Critical,0.5028757657141045
clay,12.035843242761917,845.0034749991648,0.7837329420034865,3.9605762718037956,8.458165251757233,1,17.868978624256435,239.74064571468068,331.30302589597886,357.22194194702126,84.29293862925242,20.025403525937502,0.40862645653863355,0.01765709745748863,0.9118910958465065,High,0.44402542253871063
clay,59.24847058159902,1409.9732942917426,0.8855554940243711,25.70299968229125,0.5,0,79.18518178491466,151.3233632248622,224.43441213412538,302.59880756408063,74.96081792690289,17.6304163844623,0.8106501182573156,0.0028504260970459135,0.373000812582959,Critical,0.6330946104009354
